player,team,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fumbles_lost,fp_projection
Golden Tate,NYG,54.9,631.8,3.3,1.9,14.0,0.1,0.5,84.0
Devante Parker,MIA,50.1,634.4,3.2,0.0,0.0,0.0,0.1,82.3
Adam Humphries,TEN,52.6,610.2,3.2,1.7,9.3,0.0,0.1,81.4
Anthony Miller,CHI,44.0,569.0,3.9,2.3,11.7,0.1,0.2,81.3
James Washington,PIT,41.7,591.2,3.7,0.0,0.0,0.0,0.1,81.3
DaeSean Hamilton,DEN,54.0,601.7,3.5,0.0,0.2,0.0,0.2,81.0
Marquise Goodwin,SF,35.6,551.4,3.5,2.5,16.1,0.0,0.1,77.7
Keke Coutee,HOU,48.8,540.7,3.1,3.7,18.1,0.1,0.2,74.4
Cole Beasley,BUF,48.8,564.2,2.9,0.0,0.0,0.0,0.1,73.5
Zay Jones,BUF,39.9,524.9,3.5,0.5,2.9,0.0,0.1,73.5
Terry McLaurin,WAS,42.5,543.4,3.1,0.0,0.0,0.0,0.1,72.5
Taylor Gabriel,CHI,47.0,538.2,2.6,4.4,27.5,0.1,0.2,72.0
Marquise Brown,BAL,37.6,527.8,2.9,1.8,10.9,0.1,0.2,71.3
Quincy Enunwa,NYJ,43.7,548.5,2.7,0.5,1.1,0.0,0.1,71.0
Devin Funchess,IND,38.0,487.4,3.7,0.0,0.0,0.0,0.1,70.7
Robert Foster,BUF,31.1,503.6,3.4,0.0,0.0,0.0,0.1,70.6
Danny Amendola,DET,53.3,538.6,2.7,0.9,4.6,0.0,0.1,70.5
Willie Snead,BAL,47.4,540.4,2.4,0.5,1.4,0.0,0.1,68.3
Randall Cobb,DAL,45.8,494.0,2.6,2.0,10.4,0.0,0.1,65.8
Rashard Higgins,CLE,35.2,469.8,3.1,0.1,0.6,0.0,0.1,65.4
Tre'Quan Smith,NO,32.8,472.0,3.0,0.1,0.4,0.0,0.1,65.3
Jakeem Grant,MIA,37.2,483.2,2.6,0.6,1.2,0.0,0.1,63.9
Trey Quinn,WAS,39.9,462.8,2.7,1.4,7.9,0.0,0.2,63.0
Breshad Perriman,TB,28.8,434.3,2.6,1.4,7.9,0.0,0.1,59.9
Nelson Agholor,PHI,32.4,402.4,2.8,3.2,20.9,0.1,0.1,59.5
Marqise Lee,JAC,33.3,435.6,2.3,2.5,17.5,0.0,0.1,59.1
Chris Conley,JAC,34.4,437.1,2.6,0.0,0.0,0.0,0.2,58.7
Deebo Samuel,SF,35.5,423.3,2.3,1.3,7.6,0.0,0.1,57.2
D.J. Chark,JAC,35.9,441.9,2.2,0.0,0.0,0.0,0.1,57.2
A.J. Brown,TEN,34.0,429.5,2.3,0.0,0.0,0.0,0.1,56.5
Demaryius Thomas,NE,32.7,404.7,2.3,0.0,0.0,0.0,0.1,54.2
Miles Boykin,BAL,27.7,395.6,2.3,0.0,0.0,0.0,0.1,53.4
Hunter Renfrow,OAK,35.7,393.2,2.0,0.0,0.0,0.0,0.1,51.2
Travis Benjamin,LAC,21.5,337.4,2.0,5.9,36.7,0.4,0.1,51.2
Jaron Brown,SEA,22.4,323.2,2.7,0.6,7.1,0.1,0.1,49.7
Mecole Hardman,KC,22.0,303.8,2.1,5.8,37.7,0.5,0.1,49.6
Parris Campbell,IND,29.4,362.1,1.9,2.5,15.2,0.1,0.1,49.4
Kenny Stills,HOU,23.8,352.7,2.4,0.0,-0.1,0.0,0.1,49.3
Preston Williams,MIA,28.7,380.7,1.8,0.0,0.0,0.0,0.1,48.9
Cody Latimer,NYG,23.5,352.2,2.0,0.0,0.0,0.0,0.1,47.1
John Ross,CIN,25.9,330.9,2.2,2.0,9.9,0.0,0.1,47.0
David Moore,SEA,23.8,335.1,2.2,0.1,0.3,0.0,0.0,46.9
Andy Isabella,ARI,25.8,332.6,2.1,1.3,8.1,0.0,0.1,46.4
Demarcus Robinson,KC,23.2,320.4,2.4,0.0,0.0,0.0,0.0,46.3
KeeSean Johnson,ARI,25.1,335.2,2.0,0.0,0.0,0.0,0.1,45.3
Chad Beebe,MIN,26.0,286.6,2.1,0.0,0.0,0.0,0.1,40.9
Chris Hogan,CAR,20.9,304.1,1.7,0.1,0.5,0.0,0.1,40.4
J.J. Arcega-Whiteside,PHI,21.1,277.3,2.0,0.0,0.0,0.0,0.1,39.7
Allen Hurns,MIA,19.5,278.3,1.7,0.0,0.0,0.0,0.1,37.6
Antonio Callaway,CLE,17.5,257.1,2.0,0.5,2.3,0.0,0.1,37.5
Kelvin Harmon,WAS,22.0,279.4,1.5,0.0,0.0,0.0,0.1,36.8
Josh Reynolds,LAR,18.0,243.2,1.8,1.7,8.7,0.0,0.0,36.4
Michael Crabtree,ARI,22.2,270.5,1.6,0.0,0.0,0.0,0.1,36.3
Jarius Wright,CAR,23.3,272.3,1.3,1.4,9.8,0.0,0.2,36.2
Damion Willis,CIN,22.1,274.4,1.5,0.0,0.0,0.0,0.0,36.2
Ryan Switzer,PIT,25.3,258.7,1.3,3.3,18.4,0.2,0.1,36.0
Keith Kirkwood,NO,18.3,248.1,1.7,0.0,0.0,0.0,0.0,34.8
Bennie Fowler,NYG,17.9,258.1,1.5,0.0,0.0,0.0,0.0,34.7
N'Keal Harry,NE,16.8,228.6,1.9,0.0,0.0,0.0,0.1,34.2
Tajae Sharpe,TEN,20.8,259.6,1.3,0.2,0.5,0.0,0.0,33.9
Tim Patrick,DEN,18.5,256.9,1.0,2.0,7.0,0.0,0.1,32.4
Cordarrelle Patterson,CHI,13.4,155.4,1.0,12.4,75.5,0.6,0.1,32.1
Phillip Dorsett,NE,16.5,220.7,1.6,1.1,7.0,0.0,0.1,32.1
Josh Doctson,MIN,17.5,230.7,1.5,0.2,0.8,0.0,0.1,31.7
Keelan Cole,JAC,16.6,230.7,1.0,0.0,0.0,0.0,0.1,29.0
Dontrelle Inman,LAC,15.9,203.5,1.4,0.0,0.0,0.0,0.0,28.7
Seth Roberts,BAL,16.4,213.0,1.2,0.2,1.2,0.0,0.0,28.6
Ryan Grant,OAK,20.1,225.5,1.0,0.0,0.0,0.0,0.0,28.3
Jake Kumerow,GB,15.9,201.4,1.3,0.0,0.0,0.0,0.0,27.9
Darius Slayton,NYG,14.6,211.6,1.1,0.0,0.0,0.0,0.1,27.7
Kendrick Bourne,SF,15.2,204.9,1.1,0.1,0.2,0.0,0.0,27.2
Justin Hardy,ATL,16.6,194.2,1.3,0.0,0.0,0.0,0.0,27.0
Chris Moore,BAL,14.9,199.5,0.8,2.1,11.3,0.0,0.1,26.0
Jalen Hurd,SF,13.0,164.2,1.0,4.1,25.0,0.2,0.1,25.9
Trent Taylor,SF,17.9,201.0,1.0,0.0,0.0,0.0,0.1,25.8
Justin Watson,TB,15.6,198.3,1.0,0.0,0.0,0.0,0.1,25.8
Diontae Johnson,PIT,15.5,200.0,0.9,0.0,0.0,0.0,0.1,25.0
Tavon Austin,DAL,11.6,141.1,0.6,10.9,64.6,0.1,0.1,24.9
J.J. Nelson,OAK,13.8,179.6,1.0,1.3,7.8,0.0,0.1,24.8
Deon Cain,IND,15.3,196.8,0.8,0.0,0.0,0.0,0.1,24.5
Gary Jennings,SEA,13.9,175.2,1.1,0.0,0.0,0.0,0.0,24.1
Jakobi Meyers,NE,12.6,161.3,1.3,0.0,0.0,0.0,0.0,23.7
Russell Shepard,NYG,11.6,167.7,1.1,0.0,0.1,0.0,0.0,23.1
Taywan Taylor,CLE,13.6,166.5,1.0,0.7,1.5,0.0,0.0,22.8
Chester Rogers,IND,13.8,161.1,1.0,0.7,4.2,0.0,0.0,22.4
Chris Lacy,DET,15.2,170.3,0.8,0.0,0.0,0.0,0.0,21.9
Russell Gage,ATL,10.5,129.7,1.1,0.0,0.0,0.0,0.0,19.8
Alex Erickson,CIN,10.0,119.9,0.6,0.7,4.3,0.0,0.0,15.9
Austin Carr,NO,8.1,98.8,0.9,0.0,0.0,0.0,0.0,15.3
Riley Ridley,CHI,8.9,107.1,0.6,0.0,0.0,0.0,0.0,14.2
Josh Bellamy,NYJ,6.9,101.0,0.6,0.1,0.1,0.0,0.0,13.7
Isaiah McKenzie,BUF,5.6,65.9,0.5,4.5,30.7,0.2,0.0,13.6
Bobo Wilson,TB,8.7,101.5,0.5,0.3,2.3,0.0,0.0,13.5
DeAndre Carter,HOU,9.0,100.2,0.5,0.7,3.5,0.0,0.0,13.2
Mack Hollins,PHI,6.9,99.0,0.5,0.0,0.0,0.0,0.0,13.1
Trevor Davis,GB,7.3,95.0,0.6,0.0,0.5,0.0,0.0,13.0
Brandon Zylstra,CAR,7.1,90.9,0.6,0.0,0.0,0.0,0.0,12.8
Jehu Chesson,WAS,5.6,91.0,0.6,0.1,0.1,0.0,0.0,12.6
John Ursua,SEA,6.8,91.8,0.6,0.0,0.0,0.0,0.0,12.5
Darius Jennings,TEN,8.4,89.4,0.4,0.7,1.7,0.0,0.0,11.5
Juwann Winfree,DEN,6.1,83.9,0.4,0.0,0.0,0.0,0.0,10.7
Robert Davis,WAS,6.8,83.3,0.4,0.0,0.0,0.0,0.0,10.6
Isaiah Ford,MIA,6.1,81.9,0.4,0.0,0.0,0.0,0.0,10.3
Derrick Willies,CLE,5.5,73.4,0.5,0.0,0.0,0.0,0.0,10.2
Geremy Davis,LAC,5.2,72.6,0.4,0.0,0.0,0.0,0.0,9.7
Zach Pascal,IND,5.3,70.2,0.3,1.0,5.1,0.0,0.0,9.6
Byron Pringle,KC,5.5,65.9,0.4,0.0,0.0,0.0,0.0,8.9
De'Anthony Thomas,KC,4.9,53.7,0.3,1.7,11.0,0.1,0.0,8.9
Dwayne Harris,OAK,6.4,63.3,0.2,2.2,12.4,0.1,0.0,8.8
Travis Fulgham,DET,5.0,64.2,0.4,0.0,0.0,0.0,0.0,8.5
Andre Roberts,BUF,5.2,67.7,0.3,0.0,0.8,0.0,0.0,8.4
Devin Smith,DAL,4.7,58.8,0.4,0.0,0.0,0.0,0.0,8.4
Scott Miller,TB,5.2,62.4,0.3,0.0,0.0,0.0,0.0,8.2
Damion Ratley,CLE,3.5,51.9,0.4,0.0,0.0,0.0,0.0,7.6
Cody Core,NYG,3.4,59.8,0.2,0.0,0.0,0.0,0.0,7.4
Gehrig Dieter,KC,4.3,48.8,0.3,0.0,0.0,0.0,0.0,6.9
Mike Thomas,LAR,3.1,40.2,0.3,0.0,0.0,0.0,0.0,5.9
Auden Tate,CIN,3.5,46.1,0.2,0.0,0.0,0.0,0.0,5.8
Kalif Raymond,TEN,3.7,43.9,0.2,0.0,0.0,0.0,0.0,5.6
Javon Wims,CHI,2.6,38.6,0.2,0.0,0.0,0.0,0.0,5.1
Noah Brown,DAL,3.5,38.2,0.2,0.0,0.0,0.0,0.0,5.0
Steven Sims,WAS,3.3,40.3,0.2,0.0,0.0,0.0,0.0,5.0
Brittan Golden,NYG,2.6,35.3,0.2,0.0,0.0,0.0,0.0,5.0
Malik Turner,SEA,2.8,31.8,0.3,0.0,0.0,0.0,0.0,5.0
Cameron Meredith,NE,4.0,39.1,0.2,0.0,0.0,0.0,0.0,4.9
Richie James,SF,2.9,37.7,0.2,0.0,0.0,0.0,0.0,4.8
Damiere Byrd,ARI,2.8,37.4,0.1,0.1,0.3,0.0,0.0,4.6
Trent Sherfield,ARI,2.7,34.4,0.2,0.0,0.0,0.0,0.0,4.6
JoJo Natson,LAR,1.8,35.7,0.2,0.1,0.1,0.0,0.0,4.5
Jaleel Scott,BAL,2.6,32.8,0.2,0.0,0.0,0.0,0.0,4.1
Nick Williams,SF,2.2,29.7,0.1,0.0,0.0,0.0,0.0,3.8
Isaac Whitney,HOU,2.1,26.4,0.2,0.0,0.0,0.0,0.0,3.7
Ray-Ray McCloud,CAR,1.9,23.1,0.1,0.0,0.0,0.0,0.0,3.1
Braxton Berrios,NYJ,2.1,24.2,0.1,0.0,0.0,0.0,0.0,3.1
Marcus Johnson,IND,1.5,19.4,0.1,0.0,0.3,0.0,0.0,2.7
Nsimba Webster,LAR,1.6,19.6,0.1,0.0,0.0,0.0,0.0,2.7
Olabisi Johnson,MIN,1.6,19.6,0.1,0.0,0.0,0.0,0.0,2.6
C.J. Board,JAC,1.7,21.1,0.1,0.0,0.0,0.0,0.0,2.6
Khadarel Hodge,CLE,1.7,18.9,0.1,0.0,0.0,0.0,0.0,2.5
Matt Slater,NE,0.7,8.3,0.0,0.0,0.0,0.0,0.0,1.1
Deonte Harris,NO,0.5,7.3,0.0,0.0,0.0,0.0,0.0,1.0
Pharoh Cooper,CIN,0.6,6.4,0.0,0.1,0.8,0.0,0.0,0.9
Brandon Powell,ATL,0.4,4.5,0.0,0.0,0.0,0.0,0.0,0.6
Cedrick Wilson,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcell Ateman,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daurice Fountain,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Holton,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K.J. Brent,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Johnson,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndrew White,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Williams,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Lazard,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Batson,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelton Gibson,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vyncint Smith,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Dortch,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taquan Mizzell,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dillon Mitchell,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Green,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Butler,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrelle Pryor,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Thompson,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lil'Jordan Humphrey,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashton Dulin,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artavis Scott,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penny Hart,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emanuel Hall,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jazz Ferguson,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Wesley,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Doss,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Sims,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dylan Cantrell,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
