player,team,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fumbles_lost,fp_projection
Marvin Jones,DET,51.0,744.0,5.0,0.0,0.0,0.0,0.2,104.4
Josh Gordon,NE,44.0,690.0,4.9,0.0,0.0,0.0,0.3,99.0
Jarvis Landry,CLE,62.0,785.0,5.0,2.1,15.5,0.0,0.5,111.9
Christian Kirk,ARI,61.0,834.6,3.8,0.0,0.0,0.0,0.4,108.1
Dante Pettis,SF,50.0,719.2,4.4,0.0,0.0,0.0,0.3,97.5
Sterling Shepard,NYG,56.0,737.0,4.3,0.0,0.0,0.0,0.3,103.7
Curtis Samuel,CAR,52.4,661.0,4.4,6.0,47.0,0.0,0.3,101.8
Dede Westbrook,JAC,64.6,752.2,4.1,0.0,0.0,0.0,0.8,107.7
Corey Davis,TEN,56.4,750.6,4.0,1.8,8.2,0.0,0.5,101.3
Will Fuller,HOU,46.0,660.7,4.4,0.0,0.0,0.0,0.2,92.0
Larry Fitzgerald,ARI,65.8,720.5,4.0,0.0,0.0,0.0,0.4,99.5
Emmanuel Sanders,DEN,54.1,626.8,3.5,0.0,0.0,0.0,0.5,85.6
DeSean Jackson,PHI,39.0,615.0,4.0,2.2,21.3,0.0,0.2,88.3
Courtland Sutton,DEN,44.7,598.1,3.6,0.0,0.0,0.0,0.3,83.4
Mohamed Sanu,ATL,54.0,635.0,3.0,0.0,0.0,0.0,0.5,81.5
Michael Gallup,DAL,44.9,665.2,4.0,0.0,0.0,0.0,0.3,91.7
Marquez Valdes-Scantling,GB,43.9,518.0,2.7,0.0,0.0,0.0,0.3,71.6
Jamison Crowder,NYJ,53.8,643.9,3.4,0.0,0.0,0.0,0.5,84.1
Albert Wilson,MIA,47.9,613.0,2.3,0.0,0.0,0.0,0.3,84.6
Ted Ginn,NO,35.3,502.5,3.0,7.1,42.0,0.0,0.3,78.7
Donte Moncrief,PIT,43.0,546.0,3.3,0.0,0.0,0.0,0.3,78.6
Tyrell Williams,OAK,43.9,628.7,3.2,0.0,0.0,0.0,0.6,82.6
D.K. Metcalf,SEA,42.5,613.0,3.2,0.0,0.0,0.0,0.3,91.3
Geronimo Allison,GB,46.7,609.7,4.0,0.0,0.0,0.0,0.4,84.0
John Brown,BUF,32.5,472.4,2.7,0.0,0.0,0.0,0.2,64.2
Paul Richardson,WAS,42.0,574.0,3.0,0.0,0.0,0.0,0.2,75.4
Golden Tate,NYG,51.1,555.0,2.6,0.0,0.0,0.0,0.5,76.2
Devante Parker,MIA,43.9,547.6,2.9,0.0,0.0,0.0,0.2,73.4
Adam Humphries,TEN,42.0,503.2,2.5,0.0,0.0,0.0,0.2,67.0
Anthony Miller,CHI,38.0,483.7,2.7,0.0,0.0,0.0,0.3,67.2
James Washington,PIT,32.9,483.4,2.1,0.0,0.0,0.0,0.3,61.0
DaeSean Hamilton,DEN,49.0,544.2,3.1,0.0,0.0,0.0,0.3,74.9
Marquise Goodwin,SF,22.9,375.8,2.4,0.6,2.3,0.0,0.2,53.2
Keke Coutee,HOU,41.1,470.6,2.5,0.0,0.0,0.0,0.3,64.5
Cole Beasley,BUF,40.8,467.9,2.0,0.0,0.0,0.0,0.3,59.9
Zay Jones,BUF,33.0,415.0,2.0,0.0,0.0,0.0,0.2,53.5
Terry McLaurin,WAS,36.6,482.0,2.0,0.0,0.0,0.0,0.3,60.2
Taylor Gabriel,CHI,41.0,472.0,1.8,0.0,0.0,0.0,0.3,61.2
Marquise Brown,BAL,34.0,425.0,2.0,0.0,0.0,0.0,0.3,54.5
Quincy Enunwa,NYJ,36.0,455.0,2.4,0.0,0.0,0.0,0.3,63.5
Devin Funchess,IND,33.4,437.6,3.0,0.0,0.0,0.0,0.2,65.8
Robert Foster,BUF,24.0,377.0,2.1,0.0,0.0,0.0,0.2,55.0
Danny Amendola,DET,49.0,489.0,2.1,0.0,0.0,0.0,0.2,63.8
Willie Snead,BAL,45.8,514.1,1.6,0.0,0.0,0.0,0.3,64.6
Randall Cobb,DAL,42.0,456.0,1.8,0.0,0.0,0.0,0.3,57.6
Rashard Higgins,CLE,31.0,385.0,2.0,0.0,0.0,0.0,0.3,50.5
Tre'Quan Smith,NO,27.0,372.7,2.7,0.0,0.0,0.0,0.2,54.6
Jakeem Grant,MIA,31.0,399.0,1.9,0.0,0.0,0.0,0.2,51.9
Trey Quinn,WAS,13.0,169.3,1.0,0.0,0.0,0.0,0.3,24.4
Breshad Perriman,TB,21.9,305.8,1.8,0.0,0.0,0.0,0.1,41.8
Nelson Agholor,PHI,25.2,370.4,2.4,2.3,14.4,0.0,0.3,53.3
Marqise Lee,JAC,19.8,248.3,1.6,0.4,2.3,0.0,0.2,33.7
Chris Conley,JAC,26.1,387.7,2.0,0.0,0.0,0.0,0.4,50.9
Deebo Samuel,SF,19.0,233.6,1.4,0.0,0.0,0.0,0.2,32.3
D.J. Chark,JAC,24.0,289.0,1.9,0.0,0.0,0.0,0.3,40.9
A.J. Brown,TEN,13.0,164.9,0.9,0.0,0.0,0.0,0.2,22.5
Demaryius Thomas,NE,25.9,311.3,1.8,0.0,0.0,0.0,0.1,42.9
Miles Boykin,BAL,14.8,176.0,1.0,0.0,0.0,0.0,0.2,24.7
Hunter Renfrow,OAK,34.0,345.3,1.5,0.0,0.0,0.0,0.2,42.5
Travis Benjamin,LAC,18.8,266.5,1.4,1.5,10.5,0.0,0.2,41.2
Jaron Brown,SEA,13.4,175.9,1.1,0.6,7.1,0.1,0.1,24.5
Mecole Hardman,KC,17.6,198.3,1.2,0.0,0.0,0.0,0.2,27.9
Parris Campbell,IND,22.5,264.9,1.2,0.0,0.0,0.0,0.2,33.7
Kenny Stills,HOU,16.5,263.2,1.6,0.0,-0.1,0.0,0.2,36.4
Preston Williams,MIA,20.7,245.6,1.5,0.0,0.0,0.0,0.3,34.1
Cody Latimer,NYG,17.0,245.0,1.0,0.0,0.0,0.0,0.1,30.5
John Ross,CIN,19.3,249.6,0.9,0.0,0.0,0.0,0.2,37.5
David Moore,SEA,10.5,156.2,1.4,0.0,0.0,0.0,0.1,23.9
Andy Isabella,ARI,17.5,203.7,1.3,0.0,0.0,0.0,0.2,28.9
Demarcus Robinson,KC,14.2,179.3,1.5,0.0,0.0,0.0,0.1,27.6
KeeSean Johnson,ARI,18.5,257.0,1.4,0.0,0.0,0.0,0.1,33.6
Chad Beebe,MIN,9.4,122.3,0.7,0.0,0.0,0.0,0.2,17.5
Chris Hogan,CAR,10.3,143.6,0.8,0.0,0.0,0.0,0.1,19.2
J.J. Arcega-Whiteside,PHI,16.1,217.3,1.0,0.0,0.0,0.0,0.1,29.7
Allen Hurns,MIA,11.7,178.4,1.2,0.0,0.0,0.0,0.2,25.2
Antonio Callaway,CLE,15.0,212.0,1.9,0.0,0.0,0.0,0.1,33.2
Kelvin Harmon,WAS,7.8,86.4,0.5,0.0,0.0,0.0,0.1,11.6
Josh Reynolds,LAR,11.9,156.7,1.5,0.0,0.0,0.0,0.1,27.5
Michael Crabtree,ARI,13.0,176.0,1.0,0.0,0.0,0.0,0.1,23.6
Jarius Wright,CAR,18.2,222.8,1.0,0.0,0.0,0.0,0.3,28.9
Damion Willis,CIN,12.3,155.8,0.7,0.0,0.0,0.0,0.1,19.8
Ryan Switzer,PIT,21.8,240.5,1.0,0.0,0.0,0.0,0.2,32.5
Keith Kirkwood,NO,11.8,157.7,1.1,0.0,0.0,0.0,0.1,22.5
Bennie Fowler,NYG,4.8,61.3,0.4,0.0,0.0,0.0,0.0,8.6
N'Keal Harry,NE,12.1,185.0,1.3,0.0,0.0,0.0,0.1,26.2
Tajae Sharpe,TEN,12.3,160.6,1.0,0.0,0.0,0.0,0.1,21.8
Tim Patrick,DEN,15.0,192.0,0.0,0.0,0.0,0.0,0.1,19.2
Cordarrelle Patterson,CHI,12.0,126.4,0.8,9.0,67.0,0.2,0.1,29.1
Phillip Dorsett,NE,11.3,149.1,0.9,0.0,0.0,0.0,0.1,23.4
Josh Doctson,MIN,13.1,176.6,1.4,0.2,0.8,0.0,0.1,26.7
Keelan Cole,JAC,11.6,200.1,0.7,0.0,0.0,0.0,0.2,24.4
Dontrelle Inman,LAC,5.2,67.8,0.4,0.0,0.0,0.0,0.0,9.4
Seth Roberts,BAL,5.6,64.6,0.3,0.0,0.0,0.0,0.0,8.4
Ryan Grant,OAK,13.3,140.5,0.7,0.0,0.0,0.0,0.1,18.6
Jake Kumerow,GB,15.1,174.0,1.0,0.0,0.0,0.0,0.1,24.4
Darius Slayton,NYG,14.6,211.6,1.1,0.0,0.0,0.0,0.1,27.7
Kendrick Bourne,SF,8.0,101.8,0.5,0.1,0.2,0.0,0.1,14.1
Justin Hardy,ATL,14.0,161.0,1.0,0.0,0.0,0.0,0.1,24.6
Chris Moore,BAL,11.0,145.0,0.0,0.0,0.0,0.0,0.1,14.5
Jalen Hurd,SF,11.0,155.0,0.9,0.0,0.0,0.0,0.1,21.5
Trent Taylor,SF,4.2,41.7,0.2,0.0,0.0,0.0,0.1,5.5
Justin Watson,TB,8.1,124.7,0.6,0.0,0.0,0.0,0.1,16.4
Diontae Johnson,PIT,10.0,135.0,0.0,0.0,0.0,0.0,0.1,13.5
Tavon Austin,DAL,9.5,90.4,0.0,9.0,59.0,0.0,0.1,21.7
J.J. Nelson,OAK,6.5,106.4,0.6,0.0,0.0,0.0,0.1,17.7
Deon Cain,IND,3.4,37.4,0.4,0.0,0.0,0.0,0.1,6.0
Gary Jennings,SEA,1.1,15.4,0.1,0.0,0.0,0.0,0.1,2.1
Jakobi Meyers,NE,8.5,107.8,0.7,0.0,0.0,0.0,0.1,14.6
Russell Shepard,NYG,7.5,132.8,0.7,0.0,0.0,0.0,0.1,17.5
Taywan Taylor,CLE,5.2,68.6,0.4,0.7,1.5,0.0,0.0,9.3
Chester Rogers,IND,3.9,42.0,0.2,0.0,0.0,0.0,0.0,6.5
Chris Lacy,DET,9.7,118.2,0.7,0.0,0.0,0.0,0.1,16.2
Russell Gage,ATL,8.8,113.5,0.8,0.0,0.0,0.0,0.1,16.0
Alex Erickson,CIN,6.9,74.9,0.4,0.0,0.0,0.0,0.1,9.6
Austin Carr,NO,3.4,43.0,0.3,0.0,0.0,0.0,0.0,6.3
Riley Ridley,CHI,6.0,82.0,0.0,0.0,0.0,0.0,0.0,8.2
Josh Bellamy,NYJ,2.0,26.2,0.2,0.1,0.1,0.0,0.0,3.2
Isaiah McKenzie,BUF,1.3,17.0,0.1,1.2,8.0,0.0,0.0,9.1
Bobo Wilson,TB,1.8,22.7,0.1,0.3,2.3,0.0,0.0,3.0
DeAndre Carter,HOU,3.5,41.4,0.0,0.0,0.0,0.0,0.0,6.7
Mack Hollins,PHI,4.7,74.5,0.4,0.0,0.0,0.0,0.0,9.7
Trevor Davis,GB,2.3,46.4,0.2,0.0,0.5,0.0,0.0,7.6
Brandon Zylstra,CAR,1.7,49.1,0.2,0.0,0.0,0.0,0.0,6.2
Jehu Chesson,WAS,5.6,91.0,0.6,0.1,0.1,0.0,0.0,0.0
John Ursua,SEA,3.7,45.4,0.4,0.0,0.0,0.0,0.0,6.8
Darius Jennings,TEN,1.5,17.6,0.1,0.7,1.7,0.0,0.0,2.3
Juwann Winfree,DEN,5.4,80.6,0.4,0.0,0.0,0.0,0.0,10.1
Robert Davis,WAS,5.3,65.9,0.3,0.0,0.0,0.0,0.1,9.1
Isaiah Ford,MIA,6.1,81.9,0.4,0.0,0.0,0.0,0.0,0.0
Derrick Willies,CLE,5.5,73.4,0.5,0.0,0.0,0.0,0.0,0.0
Geremy Davis,LAC,1.6,21.1,0.2,0.0,0.0,0.0,0.0,3.0
Zach Pascal,IND,1.6,19.1,0.1,0.1,0.3,0.0,0.0,3.7
Byron Pringle,KC,1.8,22.3,0.2,0.0,0.0,0.0,0.0,3.2
De'Anthony Thomas,KC,1.9,19.3,0.2,0.3,3.4,0.0,0.0,5.7
Dwayne Harris,OAK,1.9,20.8,0.1,0.8,3.5,0.0,0.0,5.6
Travis Fulgham,DET,0.6,7.4,0.0,0.0,0.0,0.0,0.1,1.1
Andre Roberts,BUF,1.3,17.4,0.1,0.0,0.8,0.0,0.0,2.2
Devin Smith,DAL,2.8,39.2,0.3,0.0,0.0,0.0,0.0,5.6
Scott Miller,TB,5.2,62.4,0.3,0.0,0.0,0.0,0.0,8.2
Damion Ratley,CLE,0.9,11.2,0.1,0.0,0.0,0.0,0.0,1.6
Cody Core,NYG,0.6,6.4,0.0,0.0,0.0,0.0,0.0,0.8
Gehrig Dieter,KC,4.3,48.8,0.3,0.0,0.0,0.0,0.0,0.0
Mike Thomas,LAR,3.1,38.0,0.3,0.0,0.0,0.0,0.0,5.7
Auden Tate,CIN,2.3,35.5,0.1,0.0,0.0,0.0,0.0,4.4
Kalif Raymond,TEN,1.4,18.4,0.1,0.0,0.0,0.0,0.0,2.4
Javon Wims,CHI,1.7,29.4,0.2,0.0,0.0,0.0,0.0,3.9
Noah Brown,DAL,3.5,38.2,0.2,0.0,0.0,0.0,0.0,0.0
Steven Sims,WAS,3.3,40.3,0.2,0.0,0.0,0.0,0.0,5.0
Brittan Golden,NYG,2.6,35.3,0.2,0.0,0.0,0.0,0.0,0.0
Malik Turner,SEA,0.3,5.9,0.0,0.0,0.0,0.0,0.0,0.8
Cameron Meredith,NE,4.0,39.1,0.2,0.0,0.0,0.0,0.0,0.0
Richie James,SF,0.6,7.7,0.0,0.0,0.0,0.0,0.0,1.0
Damiere Byrd,ARI,2.1,30.6,0.0,0.1,0.3,0.0,0.0,3.3
Trent Sherfield,ARI,1.9,24.3,0.2,0.0,0.0,0.0,0.0,3.4
JoJo Natson,LAR,0.6,20.7,0.1,0.1,0.1,0.0,0.0,2.9
Jaleel Scott,BAL,2.6,32.8,0.2,0.0,0.0,0.0,0.0,4.2
Nick Williams,SF,2.2,29.7,0.1,0.0,0.0,0.0,0.0,0.0
Isaac Whitney,HOU,2.1,26.4,0.2,0.0,0.0,0.0,0.0,0.0
Ray-Ray McCloud,CAR,0.4,5.1,0.0,0.0,0.0,0.0,0.0,0.7
Braxton Berrios,NYJ,0.7,8.9,0.1,0.0,0.0,0.0,0.0,1.3
Marcus Johnson,IND,1.5,19.4,0.1,0.0,0.3,0.0,0.0,0.0
Nsimba Webster,LAR,1.6,19.6,0.1,0.0,0.0,0.0,0.0,2.7
Olabisi Johnson,MIN,1.6,19.6,0.1,0.0,0.0,0.0,0.0,2.6
C.J. Board,JAC,1.7,21.1,0.1,0.0,0.0,0.0,0.0,2.6
Khadarel Hodge,CLE,0.9,11.3,0.1,0.0,0.0,0.0,0.0,1.6
Matt Slater,NE,0.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0
Deonte Harris,NO,0.5,7.3,0.0,0.0,0.0,0.0,0.0,1.0
Pharoh Cooper,CIN,0.3,2.7,0.0,0.1,0.8,0.0,0.0,0.4
Brandon Powell,ATL,0.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0
Cedrick Wilson,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcell Ateman,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daurice Fountain,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Holton,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K.J. Brent,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Johnson,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndrew White,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Williams,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Lazard,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Batson,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelton Gibson,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vyncint Smith,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Dortch,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taquan Mizzell,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dillon Mitchell,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Green,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Butler,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrelle Pryor,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Thompson,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lil'Jordan Humphrey,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashton Dulin,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artavis Scott,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penny Hart,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emanuel Hall,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jazz Ferguson,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Wesley,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Doss,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Sims,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dylan Cantrell,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
