player,team,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fumbles_lost,fp_projection
Jaron Brown,SEA,29.7,434.0,3.5,0.6,7.1,0.1,0.0,65.2
Mecole Hardman,KC,29.6,417.1,3.1,10.3,61.1,1.0,0.0,68.7
Parris Campbell,IND,38.6,517.9,3.0,7.6,45.4,0.2,0.0,71.8
Kenny Stills,HOU,29.0,392.1,3.3,0.0,0.0,0.0,0.0,58.5
Preston Williams,MIA,43.0,546.3,2.0,0.0,0.0,0.0,0.0,66.0
Cody Latimer,NYG,37.5,559.2,3.5,0.0,0.0,0.0,0.0,78.0
John Ross,CIN,35.4,429.7,3.6,3.6,20.8,0.1,0.1,67.0
David Moore,SEA,35.0,442.3,3.0,0.1,0.6,0.0,0.0,60.0
Andy Isabella,ARI,30.5,407.4,2.8,4.0,24.0,0.1,0.0,56.3
Demarcus Robinson,KC,33.6,482.1,3.4,0.0,0.0,0.0,0.0,69.0
KeeSean Johnson,ARI,33.0,434.0,3.0,0.0,0.0,0.0,0.1,61.4
Chad Beebe,MIN,34.8,354.3,3.9,0.0,0.0,0.0,0.0,56.8
Chris Hogan,CAR,31.7,487.0,2.5,0.2,1.0,0.0,0.0,64.4
J.J. Arcega-Whiteside,PHI,28.3,377.5,3.1,0.0,0.0,0.0,0.1,56.5
Allen Hurns,MIA,23.9,333.0,2.3,0.0,0.0,0.0,0.0,46.3
Antonio Callaway,CLE,21.2,329.3,2.0,1.1,4.6,0.0,0.1,43.9
Kelvin Harmon,WAS,39.3,486.4,2.7,0.0,0.0,0.0,0.0,66.5
Josh Reynolds,LAR,22.5,283.2,2.3,4.3,23.0,0.1,0.0,42.4
Michael Crabtree,ARI,27.9,333.5,2.4,0.0,0.0,0.0,0.0,47.2
Jarius Wright,CAR,32.8,362.2,1.9,4.0,27.5,0.1,0.0,50.6
Damion Willis,CIN,41.2,510.4,2.7,0.0,0.0,0.0,0.0,68.6
Ryan Switzer,PIT,27.7,284.9,1.6,7.5,41.3,0.3,0.0,43.1
Keith Kirkwood,NO,23.6,304.9,2.0,0.0,0.0,0.0,0.0,42.7
Bennie Fowler,NYG,32.5,414.3,2.3,0.0,0.0,0.0,0.0,55.0
N'Keal Harry,NE,24.0,314.0,3.0,0.0,0.0,0.0,0.1,49.4
Tajae Sharpe,TEN,31.7,376.3,1.9,0.3,0.9,0.0,0.0,49.2
Tim Patrick,DEN,22.6,327.5,1.6,3.8,19.1,0.1,0.0,41.3
Cordarrelle Patterson,CHI,16.0,180.0,1.1,15.6,90.9,1.0,0.1,47.7
Phillip Dorsett,NE,19.5,277.6,2.0,2.3,14.3,0.1,0.0,39.7
Josh Doctson,MIN,21.8,284.7,1.5,0.2,0.8,0.0,0.1,36.5
Keelan Cole,JAC,21.0,276.0,1.3,0.0,0.0,0.0,0.0,33.6
Dontrelle Inman,LAC,36.8,463.8,3.3,0.0,0.0,0.0,0.0,66.3
Seth Roberts,BAL,33.1,427.1,2.5,0.3,2.4,0.0,0.0,59.9
Ryan Grant,OAK,32.1,376.3,1.4,0.0,0.0,0.0,0.0,46.2
Jake Kumerow,GB,17.2,234.4,1.7,0.0,0.0,0.0,0.0,33.1
Darius Slayton,NYG,14.6,211.6,1.1,0.0,0.0,0.0,0.1,27.7
Kendrick Bourne,SF,28.1,392.7,2.2,0.1,0.2,0.0,0.0,52.6
Justin Hardy,ATL,20.3,239.7,1.6,0.0,0.0,0.0,0.0,31.3
Chris Moore,BAL,18.3,227.7,1.5,5.4,30.2,0.1,0.0,36.2
Jalen Hurd,SF,14.6,169.9,1.2,12.4,75.1,0.5,0.0,32.0
Trent Taylor,SF,30.4,315.4,1.8,0.0,0.0,0.0,0.1,42.3
Justin Watson,TB,21.3,250.1,1.5,0.0,0.0,0.0,0.0,31.2
Diontae Johnson,PIT,19.8,255.3,1.3,0.0,0.0,0.0,0.0,33.3
Tavon Austin,DAL,14.0,191.0,1.1,13.5,69.7,0.4,0.0,28.7
J.J. Nelson,OAK,23.5,259.5,2.0,3.6,22.1,0.1,0.0,34.1
Deon Cain,IND,21.4,278.0,1.2,0.0,0.0,0.0,0.1,34.5
Gary Jennings,SEA,24.8,314.2,2.1,0.0,0.0,0.0,0.0,43.9
Jakobi Meyers,NE,17.0,245.0,2.0,0.0,0.1,0.0,0.0,36.5
Russell Shepard,NYG,16.8,232.0,1.6,0.1,0.1,0.0,0.0,32.8
Taywan Taylor,CLE,18.3,229.6,1.6,0.7,1.5,0.0,0.0,32.8
Chester Rogers,IND,34.4,408.4,2.1,1.9,10.7,0.1,0.0,53.9
Chris Lacy,DET,25.2,255.5,1.0,0.0,0.0,0.0,0.0,30.3
Russell Gage,ATL,13.1,161.7,1.7,0.0,0.0,0.0,0.0,22.0
Alex Erickson,CIN,16.0,186.0,1.0,1.8,10.8,0.1,0.0,24.6
Austin Carr,NO,14.5,180.2,2.0,0.0,0.0,0.0,0.0,29.6
Riley Ridley,CHI,13.7,150.2,1.2,0.0,0.0,0.0,0.0,22.3
Josh Bellamy,NYJ,10.2,158.8,0.9,0.1,0.1,0.0,0.0,21.4
Isaiah McKenzie,BUF,11.0,119.0,1.0,6.4,44.0,0.5,0.0,22.3
Bobo Wilson,TB,15.9,208.0,1.4,0.3,2.3,0.0,0.0,31.3
DeAndre Carter,HOU,20.7,231.3,1.4,2.0,9.6,0.1,0.0,32.6
Mack Hollins,PHI,9.1,134.6,0.6,0.0,0.0,0.0,0.0,16.8
Trevor Davis,GB,12.8,154.4,1.0,0.0,0.5,0.0,0.0,20.9
Brandon Zylstra,CAR,13.4,139.9,1.2,0.0,0.0,0.0,0.0,20.8
Jehu Chesson,WAS,5.6,91.0,0.6,0.1,0.1,0.0,0.0,12.6
John Ursua,SEA,9.8,138.3,0.7,0.0,0.0,0.0,0.0,19.0
Darius Jennings,TEN,13.6,137.6,0.6,0.7,1.7,0.0,0.0,17.7
Juwann Winfree,DEN,6.8,87.2,0.4,0.0,0.0,0.0,0.0,11.9
Robert Davis,WAS,8.2,100.7,0.4,0.0,0.0,0.0,0.0,12.5
Isaiah Ford,MIA,6.1,81.9,0.4,0.0,0.0,0.0,0.0,10.0
Derrick Willies,CLE,5.5,73.4,0.5,0.0,0.0,0.0,0.0,10.1
Geremy Davis,LAC,13.0,159.0,1.0,0.0,0.0,0.0,0.0,21.9
Zach Pascal,IND,11.8,163.7,0.6,1.9,9.8,0.0,0.0,22.3
Byron Pringle,KC,9.1,109.5,0.6,0.0,0.0,0.0,0.0,15.1
De'Anthony Thomas,KC,7.9,88.1,0.5,3.2,18.6,0.2,0.0,11.5
Dwayne Harris,OAK,10.9,105.8,0.2,3.6,21.3,0.1,0.0,11.1
Travis Fulgham,DET,9.4,121.1,0.7,0.0,0.0,0.0,0.0,16.0
Andre Roberts,BUF,9.6,130.9,0.6,0.0,0.8,0.0,0.0,21.1
Devin Smith,DAL,6.6,83.6,0.6,0.0,0.0,0.0,0.0,11.1
Scott Miller,TB,5.2,62.4,0.3,0.0,0.0,0.0,0.0,8.2
Damion Ratley,CLE,6.4,93.1,0.9,0.0,0.0,0.0,0.0,14.7
Cody Core,NYG,8.4,157.5,0.6,0.0,0.0,0.0,0.0,19.4
Gehrig Dieter,KC,4.3,48.8,0.3,0.0,0.0,0.0,0.0,6.9
Mike Thomas,LAR,3.2,42.4,0.3,0.0,0.0,0.0,0.0,5.9
Auden Tate,CIN,4.9,62.9,0.4,0.0,0.0,0.0,0.0,8.3
Kalif Raymond,TEN,6.1,69.3,0.3,0.0,0.0,0.0,0.0,8.5
Javon Wims,CHI,3.7,47.2,0.3,0.0,0.0,0.0,0.0,6.5
Noah Brown,DAL,3.5,38.2,0.2,0.0,0.0,0.0,0.0,4.6
Steven Sims,WAS,3.3,40.3,0.2,0.0,0.0,0.0,0.0,5.0
Brittan Golden,NYG,2.6,35.3,0.2,0.0,0.0,0.0,0.0,5.1
Malik Turner,SEA,4.5,45.9,0.5,0.0,0.0,0.0,0.0,7.4
Cameron Meredith,NE,4.0,39.1,0.2,0.0,0.0,0.0,0.0,4.9
Richie James,SF,4.5,58.2,0.3,0.0,0.0,0.0,0.0,7.8
Damiere Byrd,ARI,3.4,43.6,0.3,0.1,0.3,0.0,0.0,5.8
Trent Sherfield,ARI,3.4,44.5,0.2,0.0,0.0,0.0,0.0,5.8
JoJo Natson,LAR,3.1,47.8,0.2,0.1,0.1,0.0,0.0,6.3
Jaleel Scott,BAL,2.6,32.8,0.2,0.0,0.0,0.0,0.0,4.2
Nick Williams,SF,2.2,29.7,0.1,0.0,0.0,0.0,0.0,3.8
Isaac Whitney,HOU,2.1,26.4,0.2,0.0,0.0,0.0,0.0,3.4
Ray-Ray McCloud,CAR,3.3,41.1,0.3,0.0,0.0,0.0,0.0,5.6
Braxton Berrios,NYJ,3.5,39.5,0.2,0.0,0.0,0.0,0.0,5.0
Marcus Johnson,IND,1.5,19.4,0.1,0.0,0.3,0.0,0.0,2.5
Nsimba Webster,LAR,1.6,19.6,0.1,0.0,0.0,0.0,0.0,2.7
Olabisi Johnson,MIN,1.6,19.6,0.1,0.0,0.0,0.0,0.0,2.6
C.J. Board,JAC,1.7,21.1,0.1,0.0,0.0,0.0,0.0,2.6
Khadarel Hodge,CLE,2.5,26.4,0.1,0.0,0.0,0.0,0.0,3.4
Matt Slater,NE,0.7,8.3,0.0,0.0,0.0,0.0,0.0,1.2
Deonte Harris,NO,0.5,7.3,0.0,0.0,0.0,0.0,0.0,1.0
Pharoh Cooper,CIN,0.9,10.0,0.1,0.1,0.8,0.0,0.0,1.3
Brandon Powell,ATL,0.4,4.5,0.0,0.0,0.0,0.0,0.0,0.6
Cedrick Wilson,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcell Ateman,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daurice Fountain,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Holton,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K.J. Brent,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Johnson,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndrew White,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Williams,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Lazard,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Batson,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelton Gibson,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vyncint Smith,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Dortch,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taquan Mizzell,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dillon Mitchell,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Green,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Butler,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrelle Pryor,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Thompson,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lil'Jordan Humphrey,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashton Dulin,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artavis Scott,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penny Hart,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emanuel Hall,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jazz Ferguson,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Wesley,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Doss,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Sims,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dylan Cantrell,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
